payment_id,order_id,payment_method,payment_status,payment_date,amount
2380,2380,UPI,Success,2025-07-14 11:08:14,282.92
2381,2381,Wallet,Refunded,2025-05-07 07:24:11,272.27
2382,2382,Wallet,Success,2025-05-17 08:03:29,617.54
2383,2383,Wallet,Success,2025-07-29 11:27:52,232.59
2384,2384,UPI,Success,2025-08-21 23:03:09,624.53
2385,2385,UPI,Success,2025-04-03 12:19:12,266.51
2386,2386,Debit Card,Success,2025-05-28 13:19:43,51.18
2387,2387,UPI,Success,2025-10-04 11:18:26,1087.12
2388,2388,Wallet,Success,2025-08-10 11:42:25,550.52
2389,2389,Credit Card,Success,2025-07-06 18:58:37,162.64
2390,2390,Debit Card,Success,2025-08-09 18:24:08,160.89
2391,2391,UPI,Success,2025-12-10 07:30:25,813.8
2392,2392,UPI,Success,2025-07-25 07:03:43,1032.97
2393,2393,Credit Card,Success,2025-08-21 21:11:17,786.3
2394,2394,COD,Success,2025-09-27 11:35:38,1031.85
2395,2395,UPI,Success,2025-10-19 17:21:47,423.84
2396,2396,Debit Card,Success,2025-02-28 22:07:42,510.94
2397,2397,Debit Card,Failed,2025-10-02 10:40:07,31.89
2398,2398,UPI,Success,2025-04-27 21:14:16,133.26
2399,2399,UPI,Success,2025-11-22 12:55:56,570.17
2400,2400,COD,Failed,2025-07-22 09:49:35,1015.61
2401,2401,Wallet,Success,2025-01-14 12:45:17,920.78
2402,2402,UPI,Success,2025-08-29 08:41:25,492.11
2403,2403,Debit Card,Success,2025-06-07 11:45:54,288.19
2404,2404,UPI,Success,2025-07-02 12:02:07,732.67
2405,2405,UPI,Success,2025-01-14 19:49:46,595.94
2406,2406,Credit Card,Success,2025-10-24 12:38:46,562.56
2407,2407,UPI,Success,2025-04-25 12:23:41,510.14
2408,2408,COD,Success,2025-11-13 12:23:05,592.65
2409,2409,Wallet,Success,2025-09-10 11:25:14,485.32
2410,2410,Wallet,Success,2025-05-02 20:29:54,245.44
2411,2411,UPI,Success,2025-03-27 08:24:30,731.03
2412,2412,UPI,Success,2025-05-24 11:15:35,806.02
2413,2413,UPI,Success,2025-07-17 21:30:53,670.42
2414,2414,Wallet,Success,2025-10-24 10:48:30,602.31
2415,2415,COD,Success,2025-01-18 10:57:13,273.27
2416,2416,Credit Card,Success,2025-07-14 19:28:28,318.95
2417,2417,UPI,Success,2025-09-06 20:05:57,182.21
2418,2418,Debit Card,Success,2025-02-23 12:41:26,283.72
2419,2419,UPI,Success,2025-07-19 12:47:34,437.38
2420,2420,UPI,Success,2025-11-15 20:19:59,448.83
2421,2421,COD,Success,2025-04-06 20:02:29,51.5
2422,2422,UPI,Success,2025-09-10 10:03:48,328.3
2423,2423,Wallet,Success,2025-06-16 20:29:44,145.57
2424,2424,Credit Card,Success,2025-12-24 06:41:23,98.37
2425,2425,Debit Card,Success,2025-06-21 19:29:46,336.7
2426,2426,Wallet,Success,2025-04-25 14:45:02,765.21
2427,2427,Wallet,Failed,2025-11-24 12:35:28,409.93
2428,2428,Credit Card,Failed,2025-05-25 17:16:11,283.44
2429,2429,Wallet,Success,2025-04-01 15:46:03,1440.35
2430,2430,Wallet,Success,2025-05-02 20:10:19,623.28
2431,2431,UPI,Success,2025-05-19 11:01:28,590.52
2432,2432,Debit Card,Success,2025-11-13 19:04:23,565.02
2433,2433,UPI,Success,2025-05-15 21:39:32,516.79
2434,2434,Wallet,Success,2025-01-14 12:00:00,1048.72
2435,2435,UPI,Success,2025-11-05 15:10:08,444.24
2436,2436,UPI,Success,2025-12-08 19:55:26,109.42
2437,2437,UPI,Success,2025-12-04 08:23:21,295.92
2438,2438,UPI,Success,2025-09-24 16:19:53,397.75
2439,2439,UPI,Success,2025-02-26 20:56:06,216.2
2440,2440,UPI,Refunded,2025-12-06 11:44:12,1164.7
2441,2441,Wallet,Success,2025-11-23 22:01:08,123.57
2442,2442,UPI,Success,2025-06-23 08:26:51,721.33
2443,2443,Debit Card,Success,2025-01-30 10:09:47,495.42
2444,2444,UPI,Refunded,2025-09-04 10:06:36,1158.11
2445,2445,Credit Card,Success,2025-07-29 11:31:12,196.8
2446,2446,Credit Card,Success,2025-06-18 13:45:59,853.04
2447,2447,Wallet,Success,2025-08-30 11:51:52,574.14
2448,2448,Wallet,Success,2025-11-16 12:18:28,486.46
2449,2449,COD,Success,2025-04-26 07:19:33,519.4
2450,2450,COD,Success,2025-08-20 22:03:50,439.1
2451,2451,COD,Success,2025-10-25 14:04:05,767.5
2452,2452,Wallet,Success,2025-11-13 20:05:37,132.12
2453,2453,Wallet,Failed,2025-07-16 14:39:25,210.03
2454,2454,COD,Success,2025-07-14 22:34:29,1016.77
2455,2455,UPI,Success,2025-09-08 23:25:09,1076.27
2456,2456,UPI,Success,2025-05-11 12:59:48,166.27
2457,2457,Wallet,Success,2025-08-29 16:49:23,30.38
2458,2458,Credit Card,Failed,2025-08-21 19:56:16,1588.64
2459,2459,UPI,Success,2025-06-26 13:38:05,282.98
2460,2460,COD,Success,2025-07-28 13:08:46,602.42
2461,2461,UPI,Success,2025-01-11 07:14:10,128.83
2462,2462,UPI,Success,2025-10-18 21:02:09,515.41
2463,2463,Wallet,Success,2025-07-21 13:36:40,827.12
2464,2464,UPI,Success,2025-10-03 21:15:32,574.27
2465,2465,COD,Success,2025-01-06 10:52:58,238.99
2466,2466,Debit Card,Success,2025-07-19 19:13:56,491.14
2467,2467,Wallet,Success,2025-05-18 07:36:38,232.65
2468,2468,Wallet,Success,2025-07-07 20:42:50,403.56
2469,2469,Credit Card,Failed,2025-06-03 11:38:25,213.95
2470,2470,Credit Card,Success,2025-06-07 21:07:35,371.15
2471,2471,UPI,Success,2025-06-25 00:53:55,174.59
2472,2472,Credit Card,Success,2025-07-16 09:48:41,749.42
2473,2473,Credit Card,Success,2025-06-05 18:14:56,569.71
2474,2474,COD,Success,2025-03-15 17:40:37,444.04
2475,2475,Debit Card,Success,2025-01-12 00:24:29,502.44
2476,2476,UPI,Success,2025-04-07 12:05:06,649.34
2477,2477,UPI,Success,2025-05-14 07:19:59,812.22
2478,2478,Wallet,Success,2025-08-20 17:58:36,417.65
2479,2479,UPI,Success,2025-07-25 22:36:15,143.42
2480,2480,Credit Card,Success,2025-12-06 20:20:18,154.73
2481,2481,UPI,Success,2025-12-14 13:41:55,74.03
2482,2482,UPI,Success,2025-02-03 06:28:19,362.06
2483,2483,COD,Success,2025-09-07 19:16:03,657.4
2484,2484,Debit Card,Success,2025-07-29 13:46:44,130.07
2485,2485,Wallet,Failed,2025-09-04 20:45:56,242.16
2486,2486,Credit Card,Success,2025-11-16 12:31:06,977.5
2487,2487,Wallet,Success,2025-10-30 11:56:06,523.67
2488,2488,Credit Card,Failed,2025-04-12 08:00:08,712.28
2489,2489,UPI,Success,2025-10-07 08:39:39,1460.16
2490,2490,UPI,Success,2025-09-12 14:23:41,989.71
2491,2491,UPI,Success,2025-09-12 17:59:39,765.4
2492,2492,Credit Card,Success,2025-12-08 19:53:38,1047.41
2493,2493,Credit Card,Success,2025-09-17 18:41:50,485.14
2494,2494,UPI,Refunded,2025-03-03 18:36:19,274.12
2495,2495,Wallet,Success,2025-06-05 13:04:23,1015.81
2496,2496,UPI,Success,2025-09-18 10:03:13,135.37
2497,2497,Credit Card,Success,2025-03-20 10:52:48,666.73
2498,2498,Wallet,Success,2025-07-08 19:52:04,1377.57
2499,2499,Wallet,Success,2025-06-04 18:31:31,184.97
2500,2500,Debit Card,Refunded,2025-06-26 16:54:27,787.11
2501,2501,Debit Card,Success,2025-07-23 10:31:49,263.86
2502,2502,UPI,Success,2025-10-20 13:35:35,179.62
2503,2503,Wallet,Success,2025-05-08 21:19:50,647.73
2504,2504,Wallet,Success,2025-04-19 12:53:11,1216.02
2505,2505,Debit Card,Success,2025-08-08 17:22:15,47.6
2506,2506,UPI,Refunded,2025-10-07 21:17:33,465.26
2507,2507,UPI,Success,2025-07-25 18:32:08,256.0
2508,2508,COD,Success,2025-10-20 07:55:28,333.41
2509,2509,COD,Success,2025-09-10 22:22:45,1432.25
2510,2510,UPI,Failed,2025-06-12 11:29:55,318.78
2511,2511,COD,Success,2025-11-04 09:49:31,462.99
2512,2512,Wallet,Success,2025-08-08 18:11:36,489.31
2513,2513,Wallet,Success,2025-11-15 18:48:46,479.39
2514,2514,COD,Success,2025-12-30 11:02:52,474.32
2515,2515,Credit Card,Success,2025-07-06 08:54:50,753.36
2516,2516,COD,Success,2025-09-14 08:29:18,577.51
2517,2517,UPI,Success,2025-04-20 14:17:36,743.4
2518,2518,UPI,Success,2025-01-16 11:54:25,49.73
2519,2519,Credit Card,Success,2025-09-13 12:13:34,515.41
2520,2520,UPI,Success,2025-12-04 23:28:27,621.38
2521,2521,UPI,Success,2025-10-18 19:49:55,379.84
2522,2522,Credit Card,Success,2025-05-24 21:09:06,291.03
2523,2523,Wallet,Success,2025-05-12 18:38:57,309.84
2524,2524,UPI,Success,2025-11-03 12:26:45,164.56
2525,2525,UPI,Success,2025-04-11 20:30:25,215.77
2526,2526,Debit Card,Failed,2025-10-22 13:26:57,41.78
2527,2527,Wallet,Success,2025-07-12 12:47:45,559.06
2528,2528,UPI,Success,2025-04-29 11:22:51,589.38
2529,2529,COD,Success,2025-11-27 12:52:11,384.67
2530,2530,UPI,Success,2025-12-20 12:21:56,348.56
2531,2531,Debit Card,Success,2025-09-23 19:31:31,568.76
2532,2532,Wallet,Success,2025-09-13 22:49:40,742.89
2533,2533,UPI,Success,2025-08-30 19:47:48,343.68
2534,2534,Debit Card,Success,2025-01-31 21:24:25,899.4
2535,2535,UPI,Success,2025-11-10 11:51:08,891.54
2536,2536,Wallet,Success,2025-05-28 19:44:09,905.9
2537,2537,COD,Success,2025-05-30 08:41:04,347.53
2538,2538,COD,Success,2025-04-05 10:24:34,950.08
2539,2539,UPI,Success,2025-03-11 14:28:32,116.12
2540,2540,Credit Card,Success,2025-09-17 11:48:43,264.2
2541,2541,Debit Card,Failed,2025-12-22 14:34:07,1095.83
2542,2542,UPI,Success,2025-09-07 20:06:21,120.94
2543,2543,UPI,Success,2025-12-17 11:54:36,398.26
2544,2544,Debit Card,Success,2025-02-25 21:43:33,381.76
2545,2545,Credit Card,Success,2025-03-09 19:00:50,62.58
2546,2546,UPI,Success,2025-08-01 11:55:55,141.15
2547,2547,Credit Card,Success,2025-12-25 12:42:08,85.74
2548,2548,UPI,Success,2025-01-20 11:41:24,648.75
2549,2549,UPI,Success,2025-05-19 11:06:29,120.72
2550,2550,Wallet,Success,2025-11-27 12:14:57,628.7
2551,2551,Credit Card,Success,2025-10-19 07:53:17,211.25
2552,2552,Debit Card,Success,2025-03-16 09:21:44,790.84
2553,2553,Wallet,Success,2025-10-16 11:39:37,277.08
2554,2554,UPI,Success,2025-12-28 13:49:34,601.46
2555,2555,Credit Card,Success,2025-07-17 12:33:50,664.6
2556,2556,UPI,Success,2025-07-29 20:17:04,421.2
2557,2557,UPI,Success,2025-05-09 12:23:31,330.17
2558,2558,UPI,Success,2025-10-25 12:05:58,368.11
2559,2559,UPI,Success,2025-01-19 12:30:03,135.83
2560,2560,Wallet,Success,2025-11-21 12:25:40,199.04
2561,2561,Credit Card,Success,2025-07-08 20:46:36,424.51
2562,2562,UPI,Success,2025-06-20 11:56:46,461.19
2563,2563,Wallet,Refunded,2025-08-20 15:08:56,486.4
2564,2564,Wallet,Success,2025-08-20 18:51:52,253.01
2565,2565,UPI,Success,2025-12-23 10:09:47,231.09
2566,2566,COD,Success,2025-02-27 00:46:34,207.57
2567,2567,Credit Card,Success,2025-04-07 12:27:55,564.34
2568,2568,Debit Card,Success,2025-07-12 10:13:49,390.42
2569,2569,Wallet,Success,2025-06-11 22:04:56,1166.07
2570,2570,UPI,Success,2025-01-12 19:18:16,635.5
2571,2571,Debit Card,Success,2025-09-30 10:37:28,103.45
2572,2572,UPI,Success,2025-02-10 12:29:59,243.29
2573,2573,Wallet,Success,2025-07-02 13:39:09,297.87
2574,2574,Debit Card,Success,2025-12-30 21:33:48,987.09
2575,2575,UPI,Success,2025-06-24 16:22:29,1114.58
2576,2576,UPI,Success,2025-07-13 08:19:22,645.36
2577,2577,COD,Success,2025-09-22 19:26:27,1196.32
2578,2578,UPI,Success,2025-09-16 21:16:22,1331.98
2579,2579,COD,Success,2025-09-07 19:30:08,264.49
2580,2580,Debit Card,Success,2025-12-05 09:03:38,568.56
2581,2581,UPI,Success,2025-11-16 20:42:05,706.55
2582,2582,Wallet,Success,2025-12-01 10:24:16,373.42
2583,2583,UPI,Success,2025-10-16 14:38:43,425.41
2584,2584,UPI,Success,2025-07-11 20:39:10,579.93
2585,2585,Wallet,Success,2025-09-03 22:52:22,271.89
2586,2586,UPI,Success,2025-09-30 17:49:55,241.55
2587,2587,Wallet,Success,2025-07-11 22:26:48,131.02
2588,2588,Wallet,Success,2025-11-06 08:22:56,728.97
2589,2589,UPI,Success,2025-02-24 12:32:23,1137.33
2590,2590,COD,Success,2025-12-09 12:36:02,431.01
2591,2591,UPI,Success,2025-03-02 20:30:03,1530.38
2592,2592,UPI,Success,2025-05-22 20:49:14,193.15
2593,2593,Debit Card,Success,2025-05-29 10:48:22,1101.04
2594,2594,Credit Card,Success,2025-03-31 12:11:26,383.12
2595,2595,Wallet,Success,2025-11-19 14:59:38,271.19
2596,2596,UPI,Success,2025-06-18 21:34:07,468.5
2597,2597,COD,Success,2025-07-17 21:01:49,1512.01
2598,2598,Wallet,Success,2025-03-10 10:07:42,595.64
2599,2599,Debit Card,Failed,2025-10-16 09:05:05,801.69
2600,2600,UPI,Success,2025-03-18 20:56:30,512.36
2601,2601,COD,Success,2025-06-18 20:52:23,408.7
2602,2602,UPI,Success,2025-02-15 00:34:20,1163.52
2603,2603,Credit Card,Failed,2025-01-11 12:01:22,877.68
2604,2604,Debit Card,Success,2025-03-15 20:31:07,35.43
2605,2605,Wallet,Success,2025-11-26 12:40:26,204.17
2606,2606,Wallet,Success,2025-01-29 17:26:19,380.68
2607,2607,Debit Card,Success,2025-11-19 15:37:30,414.25
2608,2608,Wallet,Success,2025-07-04 08:18:56,947.51
2609,2609,UPI,Success,2025-01-13 19:15:48,622.6
2610,2610,UPI,Success,2025-02-18 22:22:51,27.45
2611,2611,UPI,Success,2025-10-31 20:14:15,576.67
2612,2612,UPI,Success,2025-08-25 11:20:05,347.36
2613,2613,Wallet,Success,2025-05-21 13:17:24,171.5
2614,2614,Wallet,Success,2025-06-24 09:48:13,107.6
2615,2615,UPI,Success,2025-10-05 21:46:45,811.29
2616,2616,COD,Success,2025-05-21 19:33:51,209.06
2617,2617,UPI,Success,2025-07-13 07:22:43,1208.72
2618,2618,UPI,Success,2025-12-29 17:28:05,773.04
2619,2619,UPI,Success,2025-12-14 10:54:20,364.57
2620,2620,Debit Card,Success,2025-07-03 11:47:57,292.42
2621,2621,COD,Refunded,2025-11-08 19:56:52,403.9
2622,2622,Wallet,Success,2025-10-29 20:56:51,767.29
2623,2623,COD,Success,2025-05-01 19:42:57,814.83
2624,2624,COD,Success,2025-03-05 19:42:50,588.63
2625,2625,UPI,Success,2025-04-16 18:42:09,291.18
2626,2626,Credit Card,Success,2025-09-17 10:09:36,153.0
2627,2627,UPI,Success,2025-09-16 00:26:08,591.83
2628,2628,COD,Success,2025-05-20 12:44:03,495.24
2629,2629,UPI,Success,2025-02-16 14:59:37,643.68
2630,2630,Wallet,Success,2025-07-27 20:59:58,293.82
2631,2631,COD,Success,2025-01-30 19:27:18,959.03
2632,2632,Credit Card,Success,2025-03-07 12:31:25,378.5
2633,2633,UPI,Success,2025-07-05 18:51:40,192.81
2634,2634,Wallet,Success,2025-11-03 18:27:39,1689.3
2635,2635,COD,Success,2025-04-21 12:08:01,881.13
2636,2636,UPI,Success,2025-11-15 19:23:00,315.56
2637,2637,Credit Card,Success,2025-12-12 13:33:23,795.5
2638,2638,Credit Card,Success,2025-05-28 13:53:18,263.43
2639,2639,Debit Card,Success,2025-02-08 19:19:22,177.4
2640,2640,Wallet,Refunded,2025-05-15 11:44:44,818.49
2641,2641,Debit Card,Success,2025-08-27 12:25:09,1175.06
2642,2642,Credit Card,Success,2025-09-20 19:46:46,1483.54
2643,2643,Credit Card,Success,2025-10-04 21:25:55,706.76
2644,2644,Wallet,Success,2025-06-12 22:09:43,614.38
2645,2645,Debit Card,Success,2025-04-06 21:59:31,812.94
2646,2646,UPI,Success,2025-09-19 22:34:16,51.56
2647,2647,Wallet,Success,2025-06-21 19:27:50,193.57
2648,2648,UPI,Success,2025-09-24 16:29:06,180.3
2649,2649,UPI,Failed,2025-06-05 19:03:07,503.5
2650,2650,Wallet,Success,2025-12-16 19:29:54,355.76
2651,2651,UPI,Success,2025-07-09 20:09:03,61.74
2652,2652,UPI,Success,2025-05-02 14:56:52,846.46
2653,2653,UPI,Success,2025-01-20 10:19:37,701.79
2654,2654,UPI,Success,2025-02-20 20:38:52,512.43
2655,2655,Wallet,Success,2025-10-04 21:27:42,763.72
2656,2656,COD,Success,2025-06-18 15:15:32,155.01
2657,2657,UPI,Success,2025-12-22 12:36:39,611.28
2658,2658,Debit Card,Success,2025-02-28 19:50:39,168.22
2659,2659,Debit Card,Success,2025-05-18 07:56:16,86.53
2660,2660,Credit Card,Success,2025-03-06 19:54:05,170.52
2661,2661,UPI,Success,2025-05-19 09:42:20,1228.43
2662,2662,COD,Success,2025-04-04 19:14:26,358.07
2663,2663,UPI,Refunded,2025-07-01 20:29:21,284.76
2664,2664,Debit Card,Success,2025-01-19 19:26:18,151.89
2665,2665,UPI,Success,2025-07-06 12:51:02,258.36
2666,2666,Wallet,Success,2025-08-14 18:19:59,365.91
2667,2667,UPI,Success,2025-12-27 19:30:49,171.13
2668,2668,COD,Success,2025-04-05 12:44:04,423.3
2669,2669,UPI,Success,2025-06-14 13:33:42,789.84
2670,2670,COD,Success,2025-09-01 20:32:24,130.52
2671,2671,UPI,Success,2025-04-24 08:02:03,49.73
2672,2672,UPI,Success,2025-07-19 23:09:40,145.13
2673,2673,UPI,Success,2025-07-08 21:17:46,629.82
2674,2674,Debit Card,Success,2025-08-30 13:31:51,457.03
2675,2675,Credit Card,Success,2025-11-04 16:16:35,319.38
2676,2676,Wallet,Failed,2025-10-23 22:35:46,804.93
2677,2677,Wallet,Refunded,2025-12-06 21:12:42,180.0
2678,2678,UPI,Success,2025-07-12 22:15:29,1187.07
2679,2679,Credit Card,Success,2025-08-09 11:44:44,32.66
2680,2680,Wallet,Success,2025-12-15 20:02:36,516.45
2681,2681,UPI,Success,2025-07-22 22:01:22,272.93
2682,2682,Debit Card,Failed,2025-08-09 17:53:04,384.16
2683,2683,Credit Card,Success,2025-11-27 16:25:42,249.81
2684,2684,COD,Refunded,2025-06-18 18:10:16,309.34
2685,2685,UPI,Success,2025-02-02 20:34:38,785.24
2686,2686,UPI,Success,2025-06-17 16:21:53,241.09
2687,2687,Credit Card,Success,2025-12-30 13:40:24,645.8
2688,2688,COD,Success,2025-11-03 19:35:20,390.04
2689,2689,Credit Card,Success,2025-07-22 20:44:16,53.81
2690,2690,UPI,Success,2025-07-30 20:08:47,231.97
2691,2691,Credit Card,Success,2025-08-18 19:27:59,612.52
2692,2692,Wallet,Success,2025-04-10 13:43:18,533.42
2693,2693,UPI,Success,2025-08-19 20:52:29,415.26
2694,2694,Credit Card,Success,2025-10-27 15:02:12,216.52
2695,2695,Credit Card,Success,2025-09-10 13:35:22,335.66
2696,2696,UPI,Success,2025-04-08 11:47:18,99.42
2697,2697,Credit Card,Success,2025-05-20 08:40:44,874.39
2698,2698,Credit Card,Success,2025-11-21 15:45:58,378.06
2699,2699,UPI,Success,2025-05-03 22:24:59,153.7
2700,2700,UPI,Success,2025-12-14 18:28:57,83.65
2701,2701,Debit Card,Success,2025-10-30 11:37:15,430.75
2702,2702,Credit Card,Success,2025-04-03 07:27:59,63.06
2703,2703,Wallet,Success,2025-10-23 21:19:14,160.97
2704,2704,UPI,Success,2025-02-01 18:34:04,595.64
2705,2705,UPI,Success,2025-04-14 20:33:52,359.84
2706,2706,COD,Success,2025-01-16 13:55:46,146.54
2707,2707,COD,Success,2025-06-21 17:30:05,41.3
2708,2708,UPI,Failed,2025-11-30 18:16:25,745.46
2709,2709,UPI,Success,2025-09-30 18:27:06,188.08
2710,2710,UPI,Success,2025-04-04 12:43:14,391.18
2711,2711,Credit Card,Success,2025-12-09 14:05:55,300.69
2712,2712,Debit Card,Success,2025-10-13 19:25:23,255.04
2713,2713,Credit Card,Success,2025-12-27 08:07:55,1082.11
2714,2714,COD,Success,2025-09-22 12:48:12,86.21
2715,2715,UPI,Success,2025-12-04 20:03:10,109.58
2716,2716,Wallet,Failed,2025-10-20 09:40:27,843.7
2717,2717,UPI,Success,2025-12-09 06:08:24,431.04
2718,2718,COD,Success,2025-07-29 13:48:44,1095.76
2719,2719,Credit Card,Success,2025-08-14 08:42:58,655.05
2720,2720,Credit Card,Success,2025-12-23 13:23:47,683.82
2721,2721,COD,Success,2025-11-05 14:30:22,325.84
2722,2722,UPI,Success,2025-12-28 20:33:52,871.42
2723,2723,Wallet,Success,2025-04-16 09:28:49,869.85
2724,2724,UPI,Success,2025-11-02 20:40:29,308.36
2725,2725,COD,Success,2025-10-20 23:46:39,399.6
2726,2726,UPI,Success,2025-09-26 21:03:25,929.66
2727,2727,Credit Card,Refunded,2025-06-17 20:25:36,88.34
2728,2728,Credit Card,Success,2025-01-14 19:14:40,193.08
2729,2729,Debit Card,Refunded,2025-10-26 22:23:06,921.95
2730,2730,UPI,Success,2025-10-21 21:57:55,1173.95
2731,2731,UPI,Success,2025-12-11 21:58:31,291.73
2732,2732,UPI,Success,2025-01-31 09:08:19,923.57
2733,2733,Credit Card,Success,2025-02-09 23:29:53,498.86
2734,2734,UPI,Success,2025-10-27 19:51:57,930.81
2735,2735,COD,Success,2025-05-05 13:02:30,775.1
2736,2736,UPI,Success,2025-09-05 00:34:11,143.06
2737,2737,Credit Card,Success,2025-12-20 18:22:01,421.88
2738,2738,Credit Card,Success,2025-12-18 19:54:16,726.73
2739,2739,UPI,Success,2025-01-04 19:22:00,98.89
2740,2740,COD,Success,2025-01-15 21:38:17,179.12
2741,2741,UPI,Success,2025-03-24 19:11:54,680.32
2742,2742,Credit Card,Success,2025-03-07 06:07:19,607.09
2743,2743,UPI,Success,2025-05-16 11:48:26,1073.17
2744,2744,UPI,Success,2025-02-10 18:27:33,54.27
2745,2745,UPI,Success,2025-03-24 08:30:39,265.18
2746,2746,UPI,Success,2025-11-04 07:24:39,603.42
2747,2747,Debit Card,Success,2025-10-04 12:44:25,181.72
2748,2748,Debit Card,Success,2025-12-06 15:13:22,553.48
2749,2749,UPI,Success,2025-12-06 23:17:38,748.48
2750,2750,Wallet,Success,2025-10-14 22:46:43,80.93
2751,2751,UPI,Success,2025-11-15 18:00:10,1054.07
2752,2752,Credit Card,Success,2025-08-08 12:32:03,285.06
2753,2753,UPI,Success,2025-03-06 21:36:44,392.41
2754,2754,Debit Card,Success,2025-12-11 15:47:53,339.82
2755,2755,UPI,Success,2025-08-19 10:12:35,628.13
2756,2756,UPI,Success,2025-08-02 17:50:12,798.0
2757,2757,UPI,Success,2025-05-10 22:56:53,244.9
2758,2758,Credit Card,Success,2025-09-27 12:35:37,712.28
2759,2759,Credit Card,Success,2025-07-03 11:54:06,62.34
2760,2760,Wallet,Success,2025-02-25 20:37:21,222.3
2761,2761,Debit Card,Success,2025-03-14 06:22:53,1586.84
2762,2762,Wallet,Success,2025-02-10 16:59:00,137.22
2763,2763,Debit Card,Success,2025-12-27 20:45:57,1102.41
2764,2764,COD,Success,2025-06-23 20:08:32,111.75
2765,2765,Credit Card,Success,2025-08-22 10:29:05,109.91
2766,2766,UPI,Success,2025-11-20 17:26:00,479.29
2767,2767,COD,Success,2025-08-29 15:29:22,144.04
2768,2768,COD,Success,2025-03-10 21:34:48,205.26
2769,2769,UPI,Success,2025-10-24 19:04:35,428.21
2770,2770,Credit Card,Success,2025-06-30 20:16:28,438.41
2771,2771,Wallet,Success,2025-04-01 20:31:43,56.31
2772,2772,UPI,Success,2025-10-11 12:32:41,283.59
2773,2773,COD,Success,2025-01-22 08:29:38,99.7
2774,2774,Wallet,Success,2025-03-30 12:24:54,154.34
2775,2775,Debit Card,Success,2025-07-16 08:14:53,727.03
2776,2776,UPI,Refunded,2025-10-21 13:53:46,521.89
2777,2777,Debit Card,Success,2025-07-29 21:27:01,98.19
2778,2778,UPI,Success,2025-05-06 20:09:16,173.41
2779,2779,UPI,Success,2025-09-01 22:39:35,73.63
2780,2780,Credit Card,Success,2025-04-10 15:58:10,307.62
2781,2781,UPI,Success,2025-04-20 11:05:20,975.4
2782,2782,COD,Success,2025-05-27 11:27:37,107.97
2783,2783,Credit Card,Success,2025-04-17 19:10:06,886.22
2784,2784,UPI,Success,2025-11-03 23:55:28,255.04
2785,2785,Debit Card,Success,2025-11-29 13:24:13,308.4
2786,2786,UPI,Refunded,2025-08-26 15:07:33,563.28
2787,2787,COD,Success,2025-08-18 18:14:19,738.01
2788,2788,Credit Card,Success,2025-08-27 13:25:10,168.82
2789,2789,Wallet,Success,2025-04-29 13:20:15,397.73
2790,2790,Credit Card,Success,2025-06-04 21:52:03,78.85
2791,2791,Wallet,Success,2025-10-27 23:56:15,395.69
2792,2792,UPI,Success,2025-11-16 20:44:10,122.17
2793,2793,Wallet,Failed,2025-06-13 20:32:59,699.03
2794,2794,Debit Card,Success,2025-05-27 20:59:29,373.65
2795,2795,Debit Card,Success,2025-05-22 12:03:04,350.0
2796,2796,Credit Card,Success,2025-05-25 00:35:24,103.69
2797,2797,Debit Card,Success,2025-04-08 09:30:53,526.86
2798,2798,Debit Card,Success,2025-05-20 16:53:45,189.92
2799,2799,Debit Card,Success,2025-09-30 08:16:16,548.74
2800,2800,Credit Card,Success,2025-11-24 19:38:19,325.28
2801,2801,COD,Success,2025-06-21 09:20:29,370.65
2802,2802,COD,Success,2025-03-20 11:10:05,506.1
2803,2803,Credit Card,Success,2025-05-27 21:10:29,846.28
2804,2804,Wallet,Success,2025-09-29 13:47:43,563.16
2805,2805,UPI,Success,2025-12-13 16:17:21,382.35
2806,2806,Credit Card,Success,2025-08-13 13:27:58,348.41
2807,2807,Credit Card,Success,2025-02-21 18:52:07,639.61
2808,2808,UPI,Success,2025-11-17 14:45:44,900.25
2809,2809,UPI,Success,2025-06-04 17:36:12,748.11
2810,2810,UPI,Failed,2025-05-31 20:45:52,148.74
2811,2811,Debit Card,Success,2025-02-09 15:33:08,545.49
2812,2812,Credit Card,Success,2025-03-12 19:18:05,146.94
2813,2813,Credit Card,Success,2025-09-23 11:06:36,199.03
2814,2814,UPI,Success,2025-11-02 13:29:00,387.74
2815,2815,Wallet,Success,2025-06-13 21:07:25,818.77
2816,2816,COD,Success,2025-06-27 13:02:39,375.8
2817,2817,COD,Success,2025-08-10 22:42:56,601.9
2818,2818,Debit Card,Success,2025-10-21 14:36:08,1178.71
2819,2819,COD,Success,2025-11-13 11:36:22,789.46
2820,2820,Debit Card,Success,2025-11-21 16:35:13,71.97
2821,2821,UPI,Success,2025-05-08 11:46:14,156.46
2822,2822,Wallet,Success,2025-03-22 16:09:41,333.77
2823,2823,COD,Success,2025-03-13 14:32:34,809.61
2824,2824,UPI,Success,2025-04-04 19:07:56,564.01
2825,2825,UPI,Success,2025-05-09 12:11:10,122.21
2826,2826,UPI,Success,2025-05-21 21:31:47,339.34
2827,2827,Debit Card,Success,2025-06-22 22:02:45,708.9
2828,2828,Wallet,Success,2025-11-21 19:03:16,111.75
2829,2829,UPI,Success,2025-03-23 12:43:21,476.08
2830,2830,Debit Card,Success,2025-10-25 18:28:14,990.86
2831,2831,Debit Card,Success,2025-05-16 13:39:04,752.77
