order_id,user_id,restaurant_id,order_date,order_amount,discount,final_amount,status,rating
2329,435,55,2025-12-13 19:26:07,956.14,191.23,764.91,Delivered,5
2330,180,59,2025-05-14 13:18:52,1017.45,101.75,915.7,Delivered,
2331,313,81,2025-08-18 23:51:54,1273.78,191.07,1082.71,Delivered,4
2332,343,35,2025-04-18 19:25:20,1094.25,0,1094.25,Delivered,5
2333,670,195,2025-08-04 19:17:58,724.53,36.23,688.3,Delivered,4
2334,946,43,2025-09-16 19:00:02,271.07,0,271.07,Cancelled,
2335,18,108,2025-02-09 08:01:55,716.77,0,716.77,Delivered,
2336,127,75,2025-06-08 12:02:08,348.36,0,348.36,Cancelled,
2337,625,94,2025-11-29 07:45:18,492.38,24.62,467.76,Delivered,4
2338,330,170,2025-12-02 18:44:11,973.0,48.65,924.35,Delivered,4
2339,16,94,2025-07-26 19:08:49,946.24,0,946.24,Cancelled,
2340,906,64,2025-10-15 17:51:54,211.98,0,211.98,Cancelled,
2341,987,51,2025-03-18 12:39:36,541.24,108.25,432.99,Delivered,3
2342,839,181,2025-10-01 08:15:58,1588.33,0,1588.33,Delivered,
2343,234,43,2025-05-17 17:39:57,433.75,0,433.75,Cancelled,
2344,973,103,2025-09-27 12:58:01,929.66,185.93,743.73,Delivered,
2345,523,149,2025-02-27 13:01:27,234.03,0,234.03,Delivered,
2346,61,131,2025-06-14 21:35:36,1505.16,301.03,1204.13,Delivered,4
2347,532,33,2025-04-17 10:32:15,393.45,0,393.45,Delivered,3
2348,517,155,2025-04-21 19:08:44,492.36,0,492.36,Delivered,
2349,159,36,2025-11-05 10:36:37,263.34,0,263.34,Delivered,
2350,933,116,2025-12-06 09:14:50,462.38,92.48,369.9,Delivered,
2351,219,5,2025-12-19 19:42:06,818.89,0,818.89,Delivered,
2352,66,68,2025-09-19 09:18:49,814.55,0,814.55,Delivered,3
2353,53,95,2025-11-19 18:22:17,544.8,0,544.8,Cancelled,
2354,63,4,2025-09-04 11:45:49,448.64,0,448.64,Delivered,5
2355,285,26,2025-01-04 22:31:49,234.5,35.17,199.33,Delivered,4
2356,564,180,2025-12-10 11:18:29,933.71,186.74,746.97,Delivered,
2357,138,117,2025-07-09 08:40:38,196.8,0,196.8,Delivered,4
2358,828,185,2025-12-26 13:14:42,247.63,0,247.63,Cancelled,
2359,952,71,2025-11-25 12:43:20,122.97,0,122.97,Delivered,5
2360,317,20,2025-09-03 17:03:27,657.96,0,657.96,Delivered,
2361,818,115,2025-08-03 07:31:52,1399.05,69.95,1329.1,Delivered,5
2362,143,178,2025-12-18 12:15:34,189.92,9.5,180.42,Delivered,2
2363,818,119,2025-10-05 11:04:30,333.34,0,333.34,Delivered,
2364,365,10,2025-05-16 13:29:08,101.54,0,101.54,Delivered,
2365,430,85,2025-10-24 18:19:04,462.68,0,462.68,Delivered,5
2366,4,199,2025-08-09 18:34:00,789.84,0,789.84,Delivered,
2367,754,182,2025-05-03 21:08:14,949.25,0,949.25,Delivered,4
2368,15,40,2025-10-06 20:49:02,133.39,13.34,120.05,Delivered,2
2369,147,62,2025-05-16 19:28:45,109.38,21.88,87.5,Delivered,
2370,795,106,2025-02-26 20:04:00,465.54,0,465.54,Delivered,2
2371,978,34,2025-10-07 09:40:34,445.05,0,445.05,Delivered,
2372,133,110,2025-11-18 06:44:04,990.38,0,990.38,Delivered,
2373,795,117,2025-04-03 18:01:29,377.7,37.77,339.93,Delivered,
2374,389,130,2025-04-12 19:29:18,166.52,0,166.52,Delivered,
2375,805,90,2025-04-29 12:24:15,452.03,0,452.03,Delivered,4
2376,240,190,2025-01-06 18:11:54,1107.73,55.39,1052.34,Delivered,4
2377,149,152,2025-04-22 16:11:16,361.47,72.29,289.18,Delivered,
2378,615,91,2025-02-19 09:21:01,270.68,0,270.68,Delivered,4
2379,352,133,2025-06-25 10:42:43,69.96,0,69.96,Cancelled,
2380,952,71,2025-07-14 11:07:28,282.92,0,282.92,Delivered,4
2381,41,46,2025-05-07 07:23:38,272.27,0,272.27,Cancelled,
2382,464,136,2025-05-17 08:03:06,617.54,0,617.54,Delivered,
2383,59,85,2025-07-29 11:27:23,273.63,41.04,232.59,Delivered,5
2384,629,125,2025-08-21 23:01:56,624.53,0,624.53,Delivered,4
2385,573,137,2025-04-03 12:18:13,266.51,0,266.51,Delivered,
2386,787,70,2025-05-28 13:19:31,60.21,9.03,51.18,Delivered,4
2387,18,78,2025-10-04 11:17:31,1087.12,0,1087.12,Delivered,4
2388,14,99,2025-08-10 11:40:52,550.52,0,550.52,Delivered,5
2389,581,84,2025-07-06 18:58:22,203.3,40.66,162.64,Delivered,
2390,52,42,2025-08-09 18:22:40,178.77,17.88,160.89,Delivered,
2391,275,110,2025-12-10 07:29:29,813.8,0,813.8,Delivered,5
2392,642,23,2025-07-25 07:02:18,1032.97,0,1032.97,Delivered,4
2393,63,123,2025-08-21 21:10:29,982.87,196.57,786.3,Delivered,5
2394,596,114,2025-09-27 11:34:04,1031.85,0,1031.85,Delivered,
2395,878,34,2025-10-19 17:20:00,498.64,74.8,423.84,Delivered,4
2396,635,115,2025-02-28 22:07:37,510.94,0,510.94,Delivered,
2397,474,200,2025-10-02 10:38:09,35.43,3.54,31.89,Cancelled,
2398,920,14,2025-04-27 21:13:16,166.57,33.31,133.26,Delivered,5
2399,328,110,2025-11-22 12:54:38,570.17,0,570.17,Cancelled,
2400,703,87,2025-07-22 09:48:04,1015.61,0,1015.61,Cancelled,
2401,663,171,2025-01-14 12:43:17,1150.97,230.19,920.78,Delivered,
2402,933,151,2025-08-29 08:41:00,492.11,0,492.11,Delivered,5
2403,671,157,2025-06-07 11:45:36,339.05,50.86,288.19,Delivered,4
2404,999,107,2025-07-02 12:00:31,732.67,0,732.67,Delivered,5
2405,581,88,2025-01-14 19:49:29,662.16,66.22,595.94,Delivered,3
2406,941,196,2025-10-24 12:38:34,625.07,62.51,562.56,Delivered,
2407,86,61,2025-04-25 12:22:20,510.14,0,510.14,Delivered,4
2408,784,72,2025-11-13 12:21:13,592.65,0,592.65,Delivered,5
2409,212,169,2025-09-10 11:23:36,539.25,53.93,485.32,Delivered,5
2410,772,92,2025-05-02 20:28:21,245.44,0,245.44,Delivered,4
2411,594,68,2025-03-27 08:23:43,860.03,129.0,731.03,Delivered,
2412,856,38,2025-05-24 11:13:59,806.02,0,806.02,Delivered,2
2413,906,158,2025-07-17 21:30:24,670.42,0,670.42,Delivered,5
2414,532,189,2025-10-24 10:47:58,752.89,150.58,602.31,Delivered,4
2415,598,42,2025-01-18 10:56:00,273.27,0,273.27,Delivered,5
2416,714,20,2025-07-14 19:26:31,318.95,0,318.95,Delivered,4
2417,832,160,2025-09-06 20:04:09,214.36,32.15,182.21,Delivered,5
2418,310,77,2025-02-23 12:40:49,315.25,31.53,283.72,Delivered,5
2419,328,123,2025-07-19 12:45:49,437.38,0,437.38,Delivered,2
2420,955,116,2025-11-15 20:19:10,561.04,112.21,448.83,Delivered,4
2421,505,6,2025-04-06 20:01:56,51.5,0,51.5,Delivered,1
2422,318,155,2025-09-10 10:03:15,410.37,82.07,328.3,Delivered,
2423,747,137,2025-06-16 20:28:58,161.75,16.18,145.57,Delivered,5
2424,657,146,2025-12-24 06:39:52,98.37,0,98.37,Delivered,3
2425,598,164,2025-06-21 19:28:15,336.7,0,336.7,Delivered,2
2426,921,61,2025-04-25 14:44:32,765.21,0,765.21,Delivered,
2427,26,29,2025-11-24 12:34:35,409.93,0,409.93,Cancelled,
2428,222,124,2025-05-25 17:15:58,298.36,14.92,283.44,Cancelled,
2429,747,113,2025-04-01 15:45:23,1440.35,0,1440.35,Delivered,5
2430,495,21,2025-05-02 20:08:48,623.28,0,623.28,Delivered,
2431,141,155,2025-05-19 11:00:26,621.6,31.08,590.52,Delivered,5
2432,715,56,2025-11-13 19:03:12,565.02,0,565.02,Delivered,5
2433,540,3,2025-05-15 21:39:08,543.99,27.2,516.79,Delivered,5
2434,273,3,2025-01-14 11:58:19,1048.72,0,1048.72,Delivered,3
2435,347,130,2025-11-05 15:09:54,555.3,111.06,444.24,Cancelled,
2436,157,198,2025-12-08 19:53:50,109.42,0,109.42,Delivered,3
2437,581,85,2025-12-04 08:23:12,369.9,73.98,295.92,Delivered,2
2438,167,74,2025-09-24 16:17:59,397.75,0,397.75,Delivered,4
2439,21,60,2025-02-26 20:55:08,216.2,0,216.2,Delivered,
2440,877,34,2025-12-06 11:42:58,1164.7,0,1164.7,Cancelled,
2441,572,89,2025-11-23 22:00:35,130.07,6.5,123.57,Delivered,5
2442,123,27,2025-06-23 08:25:25,721.33,0,721.33,Delivered,5
2443,941,187,2025-01-30 10:08:13,495.42,0,495.42,Delivered,
2444,880,28,2025-09-04 10:05:42,1286.79,128.68,1158.11,Cancelled,
2445,750,117,2025-07-29 11:29:32,196.8,0,196.8,Delivered,
2446,858,28,2025-06-18 13:44:51,853.04,0,853.04,Delivered,2
2447,725,15,2025-08-30 11:50:18,574.14,0,574.14,Delivered,4
2448,818,151,2025-11-16 12:17:15,486.46,0,486.46,Delivered,4
2449,272,58,2025-04-26 07:17:45,519.4,0,519.4,Delivered,
2450,55,157,2025-08-20 22:02:54,487.89,48.79,439.1,Delivered,
2451,476,168,2025-10-25 14:03:26,767.5,0,767.5,Delivered,4
2452,552,189,2025-11-13 20:03:47,132.12,0,132.12,Delivered,3
2453,103,28,2025-07-16 14:38:53,210.03,0,210.03,Cancelled,
2454,154,82,2025-07-14 22:34:19,1016.77,0,1016.77,Delivered,
2455,427,151,2025-09-08 23:23:26,1076.27,0,1076.27,Cancelled,
2456,567,193,2025-05-11 12:59:22,175.02,8.75,166.27,Delivered,5
2457,237,138,2025-08-29 16:47:46,33.76,3.38,30.38,Delivered,4
2458,624,68,2025-08-21 19:56:03,1588.64,0,1588.64,Cancelled,
2459,921,14,2025-06-26 13:37:17,282.98,0,282.98,Delivered,2
2460,520,61,2025-07-28 13:06:51,602.42,0,602.42,Delivered,5
2461,125,111,2025-01-11 07:14:05,143.14,14.31,128.83,Delivered,2
2462,988,72,2025-10-18 21:00:48,515.41,0,515.41,Delivered,5
2463,984,44,2025-07-21 13:35:37,827.12,0,827.12,Cancelled,
2464,137,192,2025-10-03 21:14:02,604.49,30.22,574.27,Delivered,5
2465,581,84,2025-01-06 10:52:09,265.54,26.55,238.99,Delivered,4
2466,94,137,2025-07-19 19:12:34,516.99,25.85,491.14,Delivered,
2467,159,45,2025-05-18 07:35:58,244.9,12.25,232.65,Delivered,
2468,741,153,2025-07-07 20:41:15,448.4,44.84,403.56,Delivered,
2469,51,133,2025-06-03 11:37:55,213.95,0,213.95,Cancelled,
2470,313,158,2025-06-07 21:06:18,371.15,0,371.15,Delivered,5
2471,722,110,2025-06-25 00:53:40,174.59,0,174.59,Delivered,
2472,687,31,2025-07-16 09:48:35,788.86,39.44,749.42,Delivered,2
2473,958,9,2025-06-05 18:14:30,599.7,29.99,569.71,Delivered,
2474,70,169,2025-03-15 17:40:27,444.04,0,444.04,Delivered,5
2475,650,195,2025-01-12 00:23:25,502.44,0,502.44,Delivered,
2476,833,31,2025-04-07 12:03:32,811.68,162.34,649.34,Delivered,5
2477,650,105,2025-05-14 07:18:10,812.22,0,812.22,Delivered,4
2478,884,172,2025-08-20 17:57:20,417.65,0,417.65,Delivered,5
2479,473,154,2025-07-25 22:35:56,179.28,35.86,143.42,Cancelled,
2480,11,190,2025-12-06 20:18:35,154.73,0,154.73,Delivered,5
2481,81,133,2025-12-14 13:40:04,74.03,0,74.03,Delivered,4
2482,351,157,2025-02-03 06:27:22,362.06,0,362.06,Delivered,4
2483,354,116,2025-09-07 19:14:13,657.4,0,657.4,Delivered,5
2484,59,177,2025-07-29 13:45:29,130.07,0,130.07,Delivered,3
2485,805,174,2025-09-04 20:44:52,242.16,0,242.16,Cancelled,
2486,839,147,2025-11-16 12:29:27,977.5,0,977.5,Delivered,5
2487,495,95,2025-10-30 11:54:59,523.67,0,523.67,Delivered,5
2488,524,42,2025-04-12 07:59:11,791.42,79.14,712.28,Cancelled,
2489,726,18,2025-10-07 08:38:31,1460.16,0,1460.16,Delivered,4
2490,107,181,2025-09-12 14:22:44,989.71,0,989.71,Delivered,
2491,863,19,2025-09-12 17:57:39,765.4,0,765.4,Delivered,2
2492,604,113,2025-12-08 19:52:01,1047.41,0,1047.41,Delivered,
2493,821,53,2025-09-17 18:39:53,510.67,25.53,485.14,Delivered,4
2494,738,25,2025-03-03 18:34:41,274.12,0,274.12,Cancelled,
2495,641,26,2025-06-05 13:04:08,1015.81,0,1015.81,Delivered,5
2496,323,114,2025-09-18 10:01:13,135.37,0,135.37,Delivered,5
2497,915,164,2025-03-20 10:51:26,666.73,0,666.73,Delivered,4
2498,229,148,2025-07-08 19:51:39,1377.57,0,1377.57,Delivered,5
2499,71,129,2025-06-04 18:30:28,184.97,0,184.97,Delivered,2
2500,205,29,2025-06-26 16:53:24,787.11,0,787.11,Cancelled,
2501,722,110,2025-07-23 10:30:55,263.86,0,263.86,Delivered,4
2502,233,75,2025-10-20 13:33:56,211.32,31.7,179.62,Delivered,
2503,92,58,2025-05-08 21:19:41,647.73,0,647.73,Cancelled,
2504,402,92,2025-04-19 12:51:53,1216.02,0,1216.02,Delivered,4
2505,506,30,2025-08-08 17:21:26,47.6,0,47.6,Delivered,
2506,917,77,2025-10-07 21:17:25,489.75,24.49,465.26,Cancelled,
2507,162,54,2025-07-25 18:31:59,284.45,28.45,256.0,Delivered,4
2508,318,183,2025-10-20 07:54:58,392.25,58.84,333.41,Delivered,4
2509,45,140,2025-09-10 22:22:13,1432.25,0,1432.25,Delivered,5
2510,39,26,2025-06-12 11:28:53,318.78,0,318.78,Cancelled,
2511,735,134,2025-11-04 09:48:21,462.99,0,462.99,Delivered,
2512,934,56,2025-08-08 18:10:57,543.68,54.37,489.31,Delivered,2
2513,212,139,2025-11-15 18:48:40,479.39,0,479.39,Delivered,
2514,340,60,2025-12-30 11:02:40,527.02,52.7,474.32,Delivered,5
2515,296,142,2025-07-06 08:53:08,753.36,0,753.36,Delivered,3
2516,82,2,2025-09-14 08:27:58,577.51,0,577.51,Delivered,
2517,467,178,2025-04-20 14:17:06,743.4,0,743.4,Delivered,3
2518,21,159,2025-01-16 11:53:30,49.73,0,49.73,Delivered,4
2519,970,72,2025-09-13 12:11:51,515.41,0,515.41,Delivered,
2520,600,3,2025-12-04 23:27:29,621.38,0,621.38,Delivered,3
2521,480,178,2025-10-18 19:49:06,379.84,0,379.84,Delivered,4
2522,220,183,2025-05-24 21:07:31,291.03,0,291.03,Delivered,
2523,741,144,2025-05-12 18:38:15,309.84,0,309.84,Delivered,
2524,409,53,2025-11-03 12:24:50,164.56,0,164.56,Delivered,3
2525,512,76,2025-04-11 20:29:49,239.75,23.98,215.77,Delivered,
2526,296,102,2025-10-22 13:25:08,41.78,0,41.78,Cancelled,
2527,828,22,2025-07-12 12:45:54,559.06,0,559.06,Delivered,
2528,935,124,2025-04-29 11:21:00,589.38,0,589.38,Delivered,4
2529,967,190,2025-11-27 12:51:28,427.41,42.74,384.67,Delivered,3
2530,112,124,2025-12-20 12:20:27,410.07,61.51,348.56,Delivered,
2531,300,44,2025-09-23 19:29:36,568.76,0,568.76,Delivered,5
2532,92,185,2025-09-13 22:48:08,742.89,0,742.89,Delivered,5
2533,873,131,2025-08-30 19:47:18,343.68,0,343.68,Delivered,4
2534,339,117,2025-01-31 21:24:09,899.4,0,899.4,Delivered,5
2535,768,110,2025-11-10 11:50:15,891.54,0,891.54,Delivered,4
2536,84,86,2025-05-28 19:42:43,905.9,0,905.9,Delivered,5
2537,93,91,2025-05-30 08:39:26,347.53,0,347.53,Delivered,4
2538,552,194,2025-04-05 10:22:57,950.08,0,950.08,Delivered,3
2539,422,75,2025-03-11 14:27:46,116.12,0,116.12,Delivered,
2540,344,12,2025-09-17 11:48:19,264.2,0,264.2,Delivered,4
2541,599,18,2025-12-22 14:33:35,1095.83,0,1095.83,Cancelled,
2542,557,156,2025-09-07 20:05:54,120.94,0,120.94,Delivered,5
2543,921,69,2025-12-17 11:52:52,398.26,0,398.26,Delivered,5
2544,568,42,2025-02-25 21:43:01,477.2,95.44,381.76,Delivered,4
2545,856,166,2025-03-09 18:59:18,62.58,0,62.58,Delivered,4
2546,528,79,2025-08-01 11:54:58,141.15,0,141.15,Delivered,
2547,994,135,2025-12-25 12:40:22,85.74,0,85.74,Delivered,
2548,59,172,2025-01-20 11:39:35,810.94,162.19,648.75,Delivered,
2549,83,166,2025-05-19 11:04:29,134.13,13.41,120.72,Delivered,3
2550,413,153,2025-11-27 12:13:12,628.7,0,628.7,Delivered,
2551,504,200,2025-10-19 07:52:11,211.25,0,211.25,Delivered,2
2552,605,114,2025-03-16 09:19:54,790.84,0,790.84,Delivered,5
2553,495,52,2025-10-16 11:37:50,277.08,0,277.08,Delivered,3
2554,256,153,2025-12-28 13:48:12,601.46,0,601.46,Delivered,4
2555,82,2,2025-07-17 12:32:57,664.6,0,664.6,Delivered,4
2556,689,41,2025-07-29 20:16:14,443.37,22.17,421.2,Delivered,
2557,996,135,2025-05-09 12:22:07,330.17,0,330.17,Delivered,
2558,751,145,2025-10-25 12:05:12,368.11,0,368.11,Delivered,4
2559,41,63,2025-01-19 12:29:42,135.83,0,135.83,Delivered,4
2560,137,23,2025-11-21 12:25:23,209.52,10.48,199.04,Delivered,
2561,591,191,2025-07-08 20:46:18,424.51,0,424.51,Delivered,2
2562,35,59,2025-06-20 11:55:48,461.19,0,461.19,Delivered,3
2563,89,116,2025-08-20 15:08:07,486.4,0,486.4,Cancelled,
2564,34,40,2025-08-20 18:51:38,266.33,13.32,253.01,Delivered,5
2565,646,89,2025-12-23 10:08:05,256.77,25.68,231.09,Delivered,
2566,266,178,2025-02-27 00:46:26,259.46,51.89,207.57,Delivered,3
2567,182,170,2025-04-07 12:27:07,594.04,29.7,564.34,Delivered,4
2568,482,200,2025-07-12 10:12:43,433.8,43.38,390.42,Delivered,
2569,664,123,2025-06-11 22:04:01,1166.07,0,1166.07,Delivered,
2570,309,184,2025-01-12 19:17:38,635.5,0,635.5,Delivered,
2571,738,73,2025-09-30 10:36:47,103.45,0,103.45,Delivered,3
2572,356,91,2025-02-10 12:29:13,243.29,0,243.29,Delivered,
2573,197,99,2025-07-02 13:38:00,297.87,0,297.87,Delivered,4
2574,392,172,2025-12-30 21:32:27,987.09,0,987.09,Delivered,3
2575,623,48,2025-06-24 16:21:45,1114.58,0,1114.58,Delivered,5
2576,105,153,2025-07-13 08:18:17,645.36,0,645.36,Delivered,4
2577,118,167,2025-09-22 19:24:32,1196.32,0,1196.32,Delivered,
2578,616,186,2025-09-16 21:14:38,1331.98,0,1331.98,Delivered,5
2579,146,163,2025-09-07 19:28:58,264.49,0,264.49,Delivered,
2580,421,95,2025-12-05 09:03:11,568.56,0,568.56,Delivered,4
2581,919,167,2025-11-16 20:40:17,706.55,0,706.55,Cancelled,
2582,293,119,2025-12-01 10:22:20,373.42,0,373.42,Delivered,
2583,641,167,2025-10-16 14:38:28,425.41,0,425.41,Delivered,1
2584,167,162,2025-07-11 20:38:02,579.93,0,579.93,Delivered,4
2585,14,152,2025-09-03 22:51:35,271.89,0,271.89,Delivered,
2586,964,18,2025-09-30 17:49:16,241.55,0,241.55,Delivered,3
2587,269,4,2025-07-11 22:25:15,137.92,6.9,131.02,Delivered,4
2588,958,2,2025-11-06 08:21:27,728.97,0,728.97,Delivered,
2589,789,100,2025-02-24 12:31:49,1137.33,0,1137.33,Delivered,4
2590,97,157,2025-12-09 12:35:31,478.9,47.89,431.01,Delivered,
2591,531,100,2025-03-02 20:29:05,1610.93,80.55,1530.38,Delivered,
2592,210,97,2025-05-22 20:48:03,227.24,34.09,193.15,Delivered,1
2593,168,73,2025-05-29 10:46:26,1101.04,0,1101.04,Delivered,5
2594,303,189,2025-03-31 12:10:29,383.12,0,383.12,Delivered,
2595,745,137,2025-11-19 14:58:11,301.32,30.13,271.19,Delivered,
2596,676,120,2025-06-18 21:33:01,468.5,0,468.5,Delivered,
2597,769,172,2025-07-17 21:00:35,1512.01,0,1512.01,Delivered,2
2598,202,97,2025-03-10 10:05:50,595.64,0,595.64,Delivered,5
2599,81,15,2025-10-16 09:04:51,943.16,141.47,801.69,Cancelled,
2600,379,88,2025-03-18 20:55:27,640.45,128.09,512.36,Delivered,5
2601,340,66,2025-06-18 20:50:47,408.7,0,408.7,Delivered,4
2602,451,111,2025-02-15 00:32:47,1163.52,0,1163.52,Delivered,5
2603,251,167,2025-01-11 12:01:04,877.68,0,877.68,Cancelled,
2604,504,200,2025-03-15 20:30:16,35.43,0,35.43,Delivered,5
2605,669,125,2025-11-26 12:38:28,204.17,0,204.17,Delivered,3
2606,922,193,2025-01-29 17:24:30,380.68,0,380.68,Delivered,5
2607,890,158,2025-11-19 15:36:05,414.25,0,414.25,Delivered,5
2608,587,199,2025-07-04 08:17:58,1114.72,167.21,947.51,Delivered,5
2609,388,45,2025-01-13 19:15:31,622.6,0,622.6,Delivered,
2610,202,101,2025-02-18 22:21:59,30.5,3.05,27.45,Delivered,5
2611,754,113,2025-10-31 20:14:03,576.67,0,576.67,Delivered,
2612,744,161,2025-08-25 11:18:41,347.36,0,347.36,Delivered,
2613,299,7,2025-05-21 13:16:05,214.37,42.87,171.5,Delivered,5
2614,713,98,2025-06-24 09:46:26,107.6,0,107.6,Delivered,5
2615,759,114,2025-10-05 21:44:53,811.29,0,811.29,Delivered,5
2616,222,66,2025-05-21 19:32:38,209.06,0,209.06,Delivered,4
2617,4,113,2025-07-13 07:21:44,1343.02,134.3,1208.72,Delivered,4
2618,66,18,2025-12-29 17:27:39,773.04,0,773.04,Delivered,3
2619,917,101,2025-12-14 10:53:45,455.71,91.14,364.57,Delivered,5
2620,581,177,2025-07-03 11:47:13,292.42,0,292.42,Delivered,1
2621,964,74,2025-11-08 19:55:14,425.16,21.26,403.9,Cancelled,
2622,293,57,2025-10-29 20:55:12,767.29,0,767.29,Delivered,5
2623,405,61,2025-05-01 19:41:06,905.37,90.54,814.83,Delivered,3
2624,45,32,2025-03-05 19:41:35,588.63,0,588.63,Delivered,4
2625,549,106,2025-04-16 18:42:02,291.18,0,291.18,Delivered,
2626,641,167,2025-09-17 10:09:00,180.0,27.0,153.0,Cancelled,
2627,875,83,2025-09-16 00:25:38,591.83,0,591.83,Delivered,4
2628,981,147,2025-05-20 12:43:26,495.24,0,495.24,Delivered,
2629,563,7,2025-02-16 14:57:55,677.56,33.88,643.68,Delivered,
2630,713,41,2025-07-27 20:58:06,293.82,0,293.82,Delivered,4
2631,237,168,2025-01-30 19:27:06,959.03,0,959.03,Delivered,5
2632,461,147,2025-03-07 12:29:31,378.5,0,378.5,Delivered,5
2633,567,193,2025-07-05 18:50:00,241.01,48.2,192.81,Delivered,4
2634,194,100,2025-11-03 18:25:57,2111.63,422.33,1689.3,Delivered,
2635,415,114,2025-04-21 12:06:21,979.03,97.9,881.13,Delivered,
2636,464,50,2025-11-15 19:22:40,315.56,0,315.56,Delivered,
2637,497,74,2025-12-12 13:32:25,795.5,0,795.5,Delivered,4
2638,741,41,2025-05-28 13:52:37,263.43,0,263.43,Delivered,
2639,235,166,2025-02-08 19:19:00,177.4,0,177.4,Delivered,5
2640,191,148,2025-05-15 11:44:04,818.49,0,818.49,Cancelled,
2641,452,96,2025-08-27 12:23:48,1175.06,0,1175.06,Delivered,
2642,168,161,2025-09-20 19:45:17,1483.54,0,1483.54,Delivered,5
2643,826,74,2025-10-04 21:25:09,785.29,78.53,706.76,Delivered,
2644,14,73,2025-06-12 22:08:14,614.38,0,614.38,Delivered,4
2645,561,178,2025-04-06 21:57:52,812.94,0,812.94,Delivered,
2646,901,155,2025-09-19 22:32:19,54.27,2.71,51.56,Delivered,
2647,170,179,2025-06-21 19:27:27,193.57,0,193.57,Delivered,
2648,445,153,2025-09-24 16:29:01,180.3,0,180.3,Delivered,4
2649,730,96,2025-06-05 19:02:31,503.5,0,503.5,Cancelled,
2650,906,150,2025-12-16 19:29:06,444.7,88.94,355.76,Delivered,3
2651,137,154,2025-07-09 20:07:35,77.17,15.43,61.74,Delivered,3
2652,994,16,2025-05-02 14:56:42,940.51,94.05,846.46,Delivered,5
2653,858,5,2025-01-20 10:18:18,825.63,123.84,701.79,Delivered,4
2654,873,92,2025-02-20 20:38:23,512.43,0,512.43,Delivered,1
2655,618,34,2025-10-04 21:27:27,763.72,0,763.72,Delivered,2
2656,958,2,2025-06-18 15:14:03,155.01,0,155.01,Delivered,
2657,832,135,2025-12-22 12:34:50,611.28,0,611.28,Delivered,1
2658,792,42,2025-02-28 19:50:17,177.07,8.85,168.22,Delivered,5
2659,133,164,2025-05-18 07:55:45,86.53,0,86.53,Delivered,5
2660,618,175,2025-03-06 19:52:13,170.52,0,170.52,Delivered,
2661,949,120,2025-05-19 09:41:21,1228.43,0,1228.43,Delivered,3
2662,819,173,2025-04-04 19:12:41,376.92,18.85,358.07,Delivered,2
2663,785,69,2025-07-01 20:28:06,284.76,0,284.76,Cancelled,
2664,55,174,2025-01-19 19:26:01,189.86,37.97,151.89,Delivered,3
2665,997,44,2025-07-06 12:49:19,258.36,0,258.36,Delivered,5
2666,624,89,2025-08-14 18:18:25,365.91,0,365.91,Delivered,5
2667,868,121,2025-12-27 19:30:32,171.13,0,171.13,Delivered,4
2668,245,49,2025-04-05 12:42:06,423.3,0,423.3,Delivered,5
2669,255,199,2025-06-14 13:32:42,789.84,0,789.84,Delivered,
2670,53,122,2025-09-01 20:31:24,153.55,23.03,130.52,Delivered,5
2671,608,159,2025-04-24 08:01:00,49.73,0,49.73,Delivered,4
2672,840,67,2025-07-19 23:07:49,145.13,0,145.13,Cancelled,
2673,594,34,2025-07-08 21:16:42,629.82,0,629.82,Delivered,4
2674,222,65,2025-08-30 13:31:23,457.03,0,457.03,Delivered,4
2675,259,81,2025-11-04 16:16:03,319.38,0,319.38,Delivered,4
2676,48,11,2025-10-23 22:34:47,946.98,142.05,804.93,Cancelled,
2677,651,167,2025-12-06 21:11:59,180.0,0,180.0,Cancelled,
2678,533,187,2025-07-12 22:13:35,1187.07,0,1187.07,Delivered,5
2679,258,166,2025-08-09 11:44:10,40.83,8.17,32.66,Delivered,
2680,899,176,2025-12-15 20:00:56,607.59,91.14,516.45,Delivered,4
2681,893,38,2025-07-22 22:00:20,272.93,0,272.93,Delivered,
2682,981,171,2025-08-09 17:51:45,384.16,0,384.16,Cancelled,
2683,575,132,2025-11-27 16:24:54,249.81,0,249.81,Delivered,4
2684,650,198,2025-06-18 18:09:18,309.34,0,309.34,Cancelled,
2685,735,18,2025-02-02 20:33:44,785.24,0,785.24,Delivered,4
2686,4,84,2025-06-17 16:20:37,241.09,0,241.09,Delivered,4
2687,239,181,2025-12-30 13:39:03,645.8,0,645.8,Delivered,
2688,312,116,2025-11-03 19:34:50,390.04,0,390.04,Delivered,5
2689,581,79,2025-07-22 20:43:42,63.3,9.49,53.81,Delivered,
2690,123,51,2025-07-30 20:06:51,244.18,12.21,231.97,Delivered,5
2691,366,127,2025-08-18 19:26:36,680.58,68.06,612.52,Delivered,
2692,844,60,2025-04-10 13:42:45,533.42,0,533.42,Delivered,5
2693,166,156,2025-08-19 20:50:47,415.26,0,415.26,Delivered,
2694,450,170,2025-10-27 15:01:34,216.52,0,216.52,Delivered,4
2695,254,107,2025-09-10 13:35:07,335.66,0,335.66,Delivered,4
2696,194,39,2025-04-08 11:47:02,99.42,0,99.42,Delivered,5
2697,189,191,2025-05-20 08:39:28,874.39,0,874.39,Delivered,5
2698,868,99,2025-11-21 15:44:35,472.58,94.52,378.06,Delivered,5
2699,191,30,2025-05-03 22:23:20,170.78,17.08,153.7,Delivered,2
