order_item_id,order_id,item_id,quantity,item_price,subtotal
5236,2543,322,2,100.39,200.78
5237,2544,200,1,300.13,300.13
5238,2544,196,1,177.07,177.07
5239,2545,764,1,62.58,62.58
5240,2546,365,1,141.15,141.15
5241,2547,625,1,85.74,85.74
5242,2548,789,2,304.32,608.64
5243,2548,790,1,54.04,54.04
5244,2548,787,2,74.13,148.26
5245,2549,762,2,40.83,81.66
5246,2549,761,1,52.47,52.47
5247,2550,703,2,90.15,180.3
5248,2550,702,2,224.2,448.4
5249,2551,914,1,123.48,123.48
5250,2551,912,1,52.34,52.34
5251,2551,911,1,35.43,35.43
5252,2552,531,2,250.29,500.58
5253,2552,532,2,145.13,290.26
5254,2553,240,1,60.27,60.27
5255,2553,238,1,80.67,80.67
5256,2553,239,2,68.07,136.14
5257,2554,701,1,196.96,196.96
5258,2554,702,1,224.2,224.2
5259,2554,703,2,90.15,180.3
5260,2555,12,1,155.01,155.01
5261,2555,11,1,309.63,309.63
5262,2555,10,1,199.96,199.96
5263,2556,194,1,91.51,91.51
5264,2556,192,1,351.86,351.86
5265,2557,625,1,85.74,85.74
5266,2557,623,1,244.43,244.43
5267,2558,665,1,151.0,151.0
5268,2558,663,1,217.11,217.11
5269,2559,290,1,135.83,135.83
5270,2560,115,1,209.52,209.52
5271,2561,874,1,332.73,332.73
5272,2561,871,1,91.78,91.78
5273,2562,271,1,256.17,256.17
5274,2562,273,1,205.02,205.02
5275,2563,540,1,195.02,195.02
5276,2563,539,1,291.38,291.38
5277,2564,191,3,69.35,208.05
5278,2564,190,1,58.28,58.28
5279,2565,413,3,85.59,256.77
5280,2566,816,1,259.46,259.46
5281,2567,782,1,260.31,260.31
5282,2567,781,1,161.67,161.67
5283,2567,780,1,172.06,172.06
5284,2568,913,1,63.36,63.36
5285,2568,914,3,123.48,370.44
5286,2569,571,1,235.2,235.2
5287,2569,570,3,310.29,930.87
5288,2570,842,1,230.27,230.27
5289,2570,841,2,82.37,164.74
5290,2570,844,1,240.49,240.49
5291,2571,342,1,103.45,103.45
5292,2572,421,1,135.34,135.34
5293,2572,420,1,52.12,52.12
5294,2572,418,1,55.83,55.83
5295,2573,459,1,224.56,224.56
5296,2573,458,1,73.31,73.31
5297,2574,787,1,74.13,74.13
5298,2574,789,3,304.32,912.96
5299,2575,222,1,277.91,277.91
5300,2575,219,3,196.17,588.51
5301,2575,220,1,248.16,248.16
5302,2576,701,1,196.96,196.96
5303,2576,702,2,224.2,448.4
5304,2577,768,2,333.14,666.28
5305,2577,765,2,180.0,360.0
5306,2577,767,1,170.04,170.04
5307,2578,849,3,211.18,633.54
5308,2578,850,2,349.22,698.44
5309,2579,748,2,98.56,197.12
5310,2579,747,1,67.37,67.37
5311,2580,444,1,166.98,166.98
5312,2580,442,2,200.79,401.58
5313,2581,767,1,170.04,170.04
5314,2581,766,1,92.27,92.27
5315,2581,765,1,180.0,180.0
5316,2581,769,1,264.24,264.24
5317,2582,552,1,51.22,51.22
5318,2582,554,3,107.4,322.2
5319,2583,766,1,92.27,92.27
5320,2583,768,1,333.14,333.14
5321,2584,745,1,79.47,79.47
5322,2584,746,1,163.45,163.45
5323,2584,744,1,337.01,337.01
5324,2585,696,1,271.89,271.89
5325,2586,88,1,153.47,153.47
5326,2586,90,1,88.08,88.08
5327,2587,20,1,137.92,137.92
5328,2588,9,3,242.99,728.97
5329,2589,462,2,172.94,345.88
5330,2589,463,3,197.55,592.65
5331,2589,461,1,198.8,198.8
5332,2590,724,2,239.45,478.9
5333,2591,464,1,90.71,90.71
5334,2591,466,2,329.94,659.88
5335,2591,465,2,343.7,687.4
5336,2591,462,1,172.94,172.94
5337,2592,453,1,227.24,227.24
5338,2593,338,1,226.73,226.73
5339,2593,339,3,244.24,732.72
5340,2593,337,1,141.59,141.59
5341,2594,861,2,191.56,383.12
5342,2595,629,1,98.28,98.28
5343,2595,630,1,63.47,63.47
5344,2595,631,1,139.57,139.57
5345,2596,559,1,261.72,261.72
5346,2596,558,2,103.39,206.78
5347,2597,788,2,235.44,470.88
5348,2597,789,3,304.32,912.96
5349,2597,790,1,54.04,54.04
5350,2597,787,1,74.13,74.13
5351,2598,452,1,270.1,270.1
5352,2598,453,1,227.24,227.24
5353,2598,451,1,98.3,98.3
5354,2599,71,2,234.56,469.12
5355,2599,73,2,237.02,474.04
5356,2600,407,2,170.48,340.96
5357,2600,408,1,299.49,299.49
5358,2601,304,1,121.14,121.14
5359,2601,306,2,143.78,287.56
5360,2602,516,2,143.14,286.28
5361,2602,517,3,218.17,654.51
5362,2602,520,1,222.73,222.73
5363,2603,768,1,333.14,333.14
5364,2603,766,2,92.27,184.54
5365,2603,765,2,180.0,360.0
5366,2604,911,1,35.43,35.43
5367,2605,578,1,204.17,204.17
5368,2606,883,2,115.01,230.02
5369,2606,881,1,77.18,77.18
5370,2606,884,1,73.48,73.48
5371,2607,725,1,187.51,187.51
5372,2607,727,1,226.74,226.74
5373,2608,908,2,178.43,356.86
5374,2608,910,3,164.86,494.58
5375,2608,909,1,263.28,263.28
5376,2609,209,3,188.85,566.55
5377,2609,210,1,56.05,56.05
5378,2610,470,1,30.5,30.5
5379,2611,525,1,186.93,186.93
5380,2611,528,2,194.87,389.74
5381,2612,743,1,347.36,347.36
5382,2613,37,1,214.37,214.37
5383,2614,454,1,107.6,107.6
5384,2615,532,2,145.13,290.26
5385,2615,531,1,250.29,250.29
5386,2615,533,2,135.37,270.74
5387,2616,305,1,65.28,65.28
5388,2616,306,1,143.78,143.78
5389,2617,530,2,284.08,568.16
5390,2617,525,2,186.93,373.86
5391,2617,527,2,200.5,401.0
5392,2618,86,2,273.21,546.42
5393,2618,87,1,226.62,226.62
5394,2619,468,2,46.38,92.76
5395,2619,467,2,62.21,124.42
5396,2619,472,1,122.69,122.69
5397,2619,471,2,57.92,115.84
5398,2620,813,1,43.28,43.28
5399,2620,811,2,69.46,138.92
5400,2620,810,2,55.11,110.22
5401,2621,345,2,154.26,308.52
5402,2621,344,1,116.64,116.64
5403,2622,262,2,171.89,343.78
5404,2622,264,2,102.41,204.82
5405,2622,263,1,218.69,218.69
5406,2623,281,2,255.07,510.14
5407,2623,282,1,207.19,207.19
5408,2623,280,1,188.04,188.04
5409,2624,155,2,224.21,448.42
5410,2624,154,1,140.21,140.21
5411,2625,492,1,111.13,111.13
5412,2625,490,1,180.05,180.05
5413,2626,765,1,180.0,180.0
5414,2627,386,1,216.8,216.8
5415,2627,384,1,265.69,265.69
5416,2627,385,1,109.34,109.34
5417,2628,675,2,163.27,326.54
5418,2628,672,1,168.7,168.7
5419,2629,34,2,338.78,677.56
5420,2630,194,2,91.51,183.02
5421,2630,195,2,55.4,110.8
5422,2631,774,2,100.58,201.16
5423,2631,773,3,196.81,590.43
5424,2631,771,1,167.44,167.44
5425,2632,671,1,209.8,209.8
5426,2632,672,1,168.7,168.7
5427,2633,880,1,120.99,120.99
5428,2633,882,2,60.01,120.02
5429,2634,465,3,343.7,1031.1
5430,2634,466,3,329.94,989.82
5431,2634,464,1,90.71,90.71
5432,2635,534,1,167.74,167.74
5433,2635,531,1,250.29,250.29
5434,2635,532,2,145.13,290.26
5435,2635,533,2,135.37,270.74
5436,2636,227,3,63.21,189.63
5437,2636,231,1,125.93,125.93
5438,2637,343,2,126.85,253.7
5439,2637,345,2,154.26,308.52
5440,2637,344,2,116.64,233.28
5441,2638,193,1,208.03,208.03
5442,2638,195,1,55.4,55.4
5443,2639,763,2,26.12,52.24
5444,2639,764,2,62.58,125.16
5445,2640,679,1,93.55,93.55
5446,2640,676,2,362.47,724.94
5447,2641,448,1,113.63,113.63
5448,2641,446,2,366.18,732.36
5449,2641,450,1,329.07,329.07
5450,2642,743,1,347.36,347.36
5451,2642,741,3,168.2,504.6
5452,2642,742,2,315.79,631.58
5453,2643,343,1,126.85,126.85
5454,2643,345,2,154.26,308.52
5455,2643,344,3,116.64,349.92
5456,2644,342,1,103.45,103.45
5457,2644,341,1,309.67,309.67
5458,2644,340,1,201.26,201.26
5459,2645,814,2,276.74,553.48
5460,2645,816,1,259.46,259.46
5461,2646,714,1,54.27,54.27
5462,2647,819,1,49.14,49.14
5463,2647,820,1,144.43,144.43
5464,2648,703,2,90.15,180.3
5465,2649,447,2,68.66,137.32
5466,2649,446,1,366.18,366.18
5467,2650,687,1,214.33,214.33
5468,2650,688,1,230.37,230.37
5469,2651,708,1,77.17,77.17
5470,2652,74,1,166.68,166.68
5471,2652,79,1,237.59,237.59
5472,2652,77,2,268.12,536.24
5473,2653,25,1,68.47,68.47
5474,2653,26,1,265.72,265.72
5475,2653,23,2,245.72,491.44
5476,2654,422,1,61.14,61.14
5477,2654,423,1,328.13,328.13
5478,2654,426,2,61.58,123.16
5479,2655,164,1,250.1,250.1
5480,2655,163,1,325.54,325.54
5481,2655,165,1,188.08,188.08
5482,2656,12,1,155.01,155.01
5483,2657,625,3,85.74,257.22
5484,2657,624,2,177.03,354.06
5485,2658,196,1,177.07,177.07
5486,2659,756,1,86.53,86.53
5487,2660,803,1,120.22,120.22
5488,2660,802,1,50.3,50.3
5489,2661,560,1,188.98,188.98
5490,2661,557,2,337.17,674.34
5491,2661,558,1,103.39,103.39
5492,2661,559,1,261.72,261.72
5493,2662,792,1,211.9,211.9
5494,2662,795,1,165.02,165.02
5495,2663,319,1,184.37,184.37
5496,2663,322,1,100.39,100.39
5497,2664,799,1,121.08,121.08
5498,2664,798,1,68.78,68.78
5499,2665,206,1,216.9,216.9
5500,2665,208,1,41.46,41.46
5501,2666,410,1,106.4,106.4
5502,2666,413,1,85.59,85.59
5503,2666,411,2,86.96,173.92
5504,2667,561,1,126.11,126.11
5505,2667,562,1,45.02,45.02
5506,2668,225,2,211.65,423.3
5507,2669,909,3,263.28,789.84
5508,2670,566,1,153.55,153.55
5509,2671,732,1,49.73,49.73
5510,2672,310,1,145.13,145.13
5511,2673,165,2,188.08,376.16
5512,2673,162,2,126.83,253.66
5513,2674,301,1,238.78,238.78
5514,2674,298,1,218.25,218.25
5515,2675,372,1,189.24,189.24
5516,2675,375,1,130.14,130.14
5517,2676,53,1,261.15,261.15
5518,2676,51,1,196.02,196.02
5519,2676,50,3,163.27,489.81
5520,2677,765,1,180.0,180.0
5521,2678,856,3,395.69,1187.07
5522,2679,762,1,40.83,40.83
5523,2680,805,1,316.03,316.03
5524,2680,807,1,291.56,291.56
5525,2681,181,1,272.93,272.93
5526,2682,784,1,384.16,384.16
5527,2683,609,1,108.01,108.01
5528,2683,612,1,83.64,83.64
5529,2683,608,1,58.16,58.16
5530,2684,903,1,65.19,65.19
5531,2684,906,1,124.75,124.75
5532,2684,905,2,59.7,119.4
5533,2685,90,1,88.08,88.08
5534,2685,89,1,390.22,390.22
5535,2685,88,2,153.47,306.94
5536,2686,388,3,68.71,206.13
5537,2686,391,1,34.96,34.96
5538,2687,826,1,364.49,364.49
5539,2687,827,1,281.31,281.31
5540,2688,540,2,195.02,390.04
5541,2689,364,1,63.3,63.3
5542,2690,237,1,244.18,244.18
5543,2691,586,2,102.63,205.26
5544,2691,587,2,237.66,475.32
5545,2692,277,2,149.98,299.96
5546,2692,274,1,233.46,233.46
5547,2693,716,3,138.42,415.26
5548,2694,779,2,108.26,216.52
5549,2695,495,2,167.83,335.66
5550,2696,185,1,99.42,99.42
5551,2697,873,1,266.32,266.32
5552,2697,874,1,332.73,332.73
5553,2697,871,3,91.78,275.34
5554,2698,459,1,224.56,224.56
5555,2698,460,2,50.7,101.4
5556,2698,458,2,73.31,146.62
5557,2699,146,1,75.58,75.58
5558,2699,145,2,47.6,95.2
5559,2700,419,1,83.65,83.65
5560,2701,421,2,135.34,270.68
5561,2701,418,1,55.83,55.83
5562,2701,420,2,52.12,104.24
5563,2702,474,1,63.06,63.06
5564,2703,728,1,160.97,160.97
5565,2704,453,1,227.24,227.24
5566,2704,452,1,270.1,270.1
5567,2704,451,1,98.3,98.3
5568,2705,712,2,89.24,178.48
5569,2705,714,2,54.27,108.54
5570,2705,713,2,68.16,136.32
5571,2706,176,1,108.59,108.59
5572,2706,179,1,54.23,54.23
5573,2707,212,1,41.3,41.3
5574,2708,502,2,215.68,431.36
5575,2708,500,1,140.7,140.7
5576,2708,499,2,179.88,359.76
5577,2709,165,1,188.08,188.08
5578,2710,661,3,61.54,184.62
5579,2710,660,2,103.28,206.56
5580,2711,393,1,189.05,189.05
5581,2711,395,1,186.81,186.81
5582,2712,359,2,127.52,255.04
5583,2713,653,2,161.33,322.66
5584,2713,654,1,114.97,114.97
5585,2713,652,2,247.12,494.24
5586,2713,651,1,150.24,150.24
5587,2714,899,3,31.93,95.79
5588,2715,325,1,109.58,109.58
5589,2716,77,1,268.12,268.12
5590,2716,78,3,191.86,575.58
5591,2717,237,1,244.18,244.18
5592,2717,236,1,93.3,93.3
5593,2717,233,1,93.56,93.56
5594,2718,539,2,291.38,582.76
5595,2718,541,3,171.0,513.0
5596,2719,145,1,47.6,47.6
5597,2719,147,1,79.12,79.12
5598,2719,144,1,377.17,377.17
5599,2719,146,2,75.58,151.16
5600,2720,642,2,181.8,363.6
5601,2720,647,1,95.79,95.79
5602,2720,645,1,224.43,224.43
5603,2721,208,1,41.46,41.46
5604,2721,205,1,284.38,284.38
5605,2722,853,2,163.27,326.54
5606,2722,851,2,189.87,379.74
5607,2722,854,1,165.14,165.14
5608,2723,910,1,164.86,164.86
5609,2723,909,2,263.28,526.56
5610,2723,908,1,178.43,178.43
5611,2724,305,1,65.28,65.28
5612,2724,303,1,60.34,60.34
5613,2724,306,1,143.78,143.78
5614,2724,307,1,38.96,38.96
5615,2725,629,2,98.28,196.56
5616,2725,631,1,139.57,139.57
5617,2725,630,1,63.47,63.47
5618,2726,478,2,126.9,253.8
5619,2726,480,2,266.4,532.8
5620,2726,479,1,143.06,143.06
5621,2727,896,1,98.16,98.16
5622,2728,317,1,227.15,227.15
5623,2729,547,2,377.7,755.4
5624,2729,545,1,166.55,166.55
5625,2730,196,2,177.07,354.14
5626,2730,198,3,273.27,819.81
5627,2731,664,1,140.73,140.73
5628,2731,665,1,151.0,151.0
5629,2732,51,1,196.02,196.02
5630,2732,53,1,261.15,261.15
5631,2732,52,3,232.43,697.29
5632,2733,4,2,249.43,498.86
5633,2734,715,3,204.46,613.38
5634,2734,717,1,317.43,317.43
5635,2735,131,1,118.07,118.07
5636,2735,134,2,348.91,697.82
5637,2736,479,1,143.06,143.06
5638,2737,459,1,224.56,224.56
5639,2737,460,1,50.7,50.7
5640,2737,458,2,73.31,146.62
5641,2738,621,2,154.33,308.66
5642,2738,620,1,170.43,170.43
5643,2738,622,2,214.66,429.32
5644,2739,415,1,109.88,109.88
5645,2740,109,1,188.55,188.55
5646,2741,866,2,340.16,680.32
5647,2742,109,1,188.55,188.55
5648,2742,112,1,181.77,181.77
5649,2742,111,1,115.48,115.48
5650,2742,108,1,188.74,188.74
5651,2743,322,3,100.39,301.17
5652,2743,321,3,276.16,828.48
5653,2744,714,1,54.27,54.27
5654,2745,365,1,141.15,141.15
5655,2745,364,1,63.3,63.3
5656,2745,363,1,60.73,60.73
5657,2746,99,1,328.98,328.98
5658,2746,97,1,54.32,54.32
5659,2746,102,1,220.12,220.12
5660,2747,317,1,227.15,227.15
5661,2748,814,2,276.74,553.48
5662,2749,559,1,261.72,261.72
5663,2749,560,1,188.98,188.98
5664,2749,557,1,337.17,337.17
5665,2750,82,1,80.93,80.93
5666,2751,246,3,253.18,759.54
5667,2751,245,1,129.97,129.97
5668,2751,242,1,164.56,164.56
5669,2752,317,1,227.15,227.15
5670,2752,315,1,57.91,57.91
5671,2753,563,1,67.16,67.16
5672,2753,561,3,126.11,378.33
5673,2753,562,1,45.02,45.02
5674,2754,846,1,339.82,339.82
5675,2755,50,1,163.27,163.27
5676,2755,52,2,232.43,464.86
5677,2756,18,2,107.13,214.26
5678,2756,19,2,226.81,453.62
5679,2756,21,1,130.12,130.12
5680,2757,210,1,56.05,56.05
5681,2757,209,1,188.85,188.85
5682,2758,97,1,54.32,54.32
5683,2758,99,2,328.98,657.96
5684,2759,307,2,38.96,77.92
5685,2760,802,1,50.3,50.3
5686,2760,801,2,86.0,172.0
5687,2761,844,3,240.49,721.47
5688,2761,841,1,82.37,82.37
5689,2761,842,2,230.27,460.54
5690,2761,843,1,322.46,322.46
5691,2762,897,1,63.93,63.93
5692,2762,898,1,73.29,73.29
5693,2763,89,1,390.22,390.22
5694,2763,86,3,273.21,819.63
5695,2763,91,1,168.16,168.16
5696,2764,604,1,111.75,111.75
5697,2765,912,1,52.34,52.34
5698,2765,913,1,63.36,63.36
5699,2766,22,2,117.19,234.38
5700,2766,20,1,137.92,137.92
5701,2766,19,1,226.81,226.81
5702,2767,490,1,180.05,180.05
5703,2768,586,2,102.63,205.26
5704,2769,864,1,212.39,212.39
5705,2769,863,1,215.82,215.82
5706,2770,595,1,44.88,44.88
5707,2770,594,3,104.28,312.84
5708,2770,596,1,80.69,80.69
5709,2771,353,1,56.31,56.31
5710,2772,606,1,171.84,171.84
5711,2772,604,1,111.75,111.75
5712,2773,302,1,34.42,34.42
5713,2773,305,1,65.28,65.28
5714,2774,708,2,77.17,154.34
5715,2775,93,1,170.77,170.77
5716,2775,94,1,220.66,220.66
5717,2775,92,1,153.31,153.31
5718,2775,95,1,182.29,182.29
5719,2776,717,1,317.43,317.43
5720,2776,715,1,204.46,204.46
5721,2777,840,1,98.19,98.19
5722,2778,684,1,62.02,62.02
5723,2778,682,1,111.39,111.39
5724,2779,283,1,48.75,48.75
5725,2779,287,1,33.06,33.06
5726,2780,516,1,143.14,143.14
5727,2780,519,1,164.48,164.48
5728,2781,206,2,216.9,433.8
5729,2781,205,1,284.38,284.38
5730,2781,207,3,85.74,257.22
5731,2782,720,1,119.97,119.97
5732,2783,758,2,71.74,143.48
5733,2783,760,1,53.0,53.0
5734,2783,759,1,280.6,280.6
5735,2783,757,2,204.57,409.14
5736,2784,359,2,127.52,255.04
5737,2785,377,1,308.4,308.4
5738,2786,790,1,54.04,54.04
5739,2786,789,2,304.32,608.64
5740,2787,889,1,93.72,93.72
5741,2787,887,3,227.71,683.13
5742,2788,249,2,105.51,211.02
5743,2789,447,1,68.66,68.66
5744,2789,450,1,329.07,329.07
5745,2790,748,1,98.56,98.56
5746,2791,413,2,85.59,171.18
5747,2791,411,1,86.96,86.96
5748,2791,410,1,106.4,106.4
5749,2791,412,1,130.07,130.07
5750,2792,186,1,54.5,54.5
5751,2792,184,1,67.67,67.67
5752,2793,400,1,351.35,351.35
5753,2793,398,2,173.84,347.68
5754,2794,365,2,141.15,282.3
5755,2794,363,2,60.73,121.46
5756,2794,364,1,63.3,63.3
5757,2795,290,2,135.83,271.66
5758,2795,291,1,165.84,165.84
5759,2796,24,1,109.15,109.15
5760,2797,878,1,327.54,327.54
5761,2797,876,2,146.15,292.3
5762,2798,815,1,189.92,189.92
5763,2799,801,3,86.0,258.0
5764,2799,803,2,120.22,240.44
5765,2799,802,1,50.3,50.3
5766,2800,485,1,325.28,325.28
5767,2801,267,1,138.54,138.54
5768,2801,266,1,232.11,232.11
5769,2802,672,3,168.7,506.1
5770,2803,765,1,180.0,180.0
5771,2803,768,2,333.14,666.28
5772,2804,531,1,250.29,250.29
5773,2804,532,1,145.13,145.13
5774,2804,534,1,167.74,167.74
5775,2805,388,2,68.71,137.42
5776,2805,392,3,69.99,209.97
5777,2805,391,1,34.96,34.96
5778,2806,613,1,117.15,117.15
5779,2806,611,1,56.78,56.78
5780,2806,608,3,58.16,174.48
5781,2807,568,2,251.47,502.94
5782,2807,564,1,136.67,136.67
5783,2808,754,1,140.32,140.32
5784,2808,756,1,86.53,86.53
5785,2808,751,2,336.7,673.4
5786,2809,376,1,144.5,144.5
5787,2809,371,1,225.13,225.13
5788,2809,372,2,189.24,378.48
5789,2810,239,1,68.07,68.07
5790,2810,238,1,80.67,80.67
5791,2811,570,1,310.29,310.29
5792,2811,571,1,235.2,235.2
5793,2812,50,1,163.27,163.27
5794,2813,657,1,199.03,199.03
5795,2814,119,1,237.15,237.15
5796,2814,120,1,150.59,150.59
5797,2815,759,2,280.6,561.2
5798,2815,757,1,204.57,204.57
5799,2815,760,1,53.0,53.0
5800,2816,536,2,187.9,375.8
5801,2817,488,1,187.64,187.64
5802,2817,487,2,207.13,414.26
5803,2818,743,2,347.36,694.72
5804,2818,741,1,168.2,168.2
5805,2818,742,1,315.79,315.79
5806,2819,646,2,394.73,789.46
5807,2820,618,1,71.97,71.97
5808,2821,398,1,173.84,173.84
5809,2822,612,1,83.64,83.64
5810,2822,608,1,58.16,58.16
5811,2822,610,1,78.41,78.41
5812,2822,611,2,56.78,113.56
5813,2823,282,3,207.19,621.57
5814,2823,280,1,188.04,188.04
5815,2824,32,1,292.12,292.12
5816,2824,30,3,90.63,271.89
5817,2825,306,1,143.78,143.78
5818,2826,601,1,172.82,172.82
5819,2826,600,1,166.52,166.52
5820,2827,492,3,111.13,333.39
5821,2827,490,1,180.05,180.05
5822,2827,491,1,232.77,232.77
5823,2828,604,1,111.75,111.75
5824,2829,572,1,218.69,218.69
5825,2829,570,1,310.29,310.29
5826,2830,509,2,99.32,198.64
5827,2830,511,2,396.11,792.22
5828,2831,889,2,93.72,187.44
5829,2831,887,1,227.71,227.71
5830,2831,886,1,181.12,181.12
5831,2831,885,1,156.5,156.5
5832,2832,238,3,80.67,242.01
5833,2832,239,1,68.07,68.07
5834,2833,8,1,134.56,134.56
5835,2833,11,1,309.63,309.63
5836,2834,775,2,290.38,580.76
5837,2835,40,1,216.36,216.36
5838,2835,39,1,296.39,296.39
5839,2836,777,2,179.75,359.5
5840,2836,776,2,159.23,318.46
5841,2837,108,2,188.74,377.48
5842,2838,283,1,48.75,48.75
5843,2838,287,1,33.06,33.06
5844,2839,850,1,349.22,349.22
5845,2839,848,2,171.11,342.22
5846,2839,849,1,211.18,211.18
5847,2840,140,3,141.31,423.93
5848,2840,141,1,121.06,121.06
5849,2841,142,1,147.56,147.56
5850,2841,141,1,121.06,121.06
5851,2841,140,1,141.31,141.31
5852,2842,143,2,260.26,520.52
5853,2842,145,2,47.6,95.2
5854,2843,304,1,121.14,121.14
5855,2843,305,1,65.28,65.28
5856,2844,412,1,130.07,130.07
5857,2844,411,1,86.96,86.96
5858,2844,410,2,106.4,212.8
5859,2845,668,1,229.57,229.57
5860,2845,670,2,221.28,442.56
5861,2846,97,1,54.32,54.32
5862,2847,84,2,375.41,750.82
5863,2848,338,3,226.73,680.19
5864,2848,342,2,103.45,206.9
5865,2848,337,3,141.59,424.77
5866,2849,737,1,223.47,223.47
5867,2849,740,1,164.2,164.2
5868,2849,738,1,107.18,107.18
5869,2850,758,1,71.74,71.74
5870,2850,760,1,53.0,53.0
5871,2850,757,2,204.57,409.14
5872,2851,146,1,75.58,75.58
5873,2851,144,2,377.17,754.34
5874,2851,143,3,260.26,780.78
5875,2852,518,1,228.74,228.74
5876,2853,120,1,150.59,150.59
5877,2854,387,2,116.82,233.64
5878,2855,884,2,73.48,146.96
5879,2855,883,1,115.01,115.01
5880,2855,880,1,120.99,120.99
5881,2856,886,2,181.12,362.24
5882,2856,888,1,407.48,407.48
5883,2856,889,2,93.72,187.44
5884,2857,657,1,199.03,199.03
5885,2857,655,2,87.64,175.28
5886,2858,326,2,96.24,192.48
5887,2858,325,1,109.58,109.58
5888,2858,324,1,60.21,60.21
5889,2859,303,1,60.34,60.34
5890,2859,302,2,34.42,68.84
5891,2859,307,3,38.96,116.88
5892,2860,786,2,207.94,415.88
5893,2860,783,3,269.88,809.64
5894,2861,465,3,343.7,1031.1
5895,2861,463,2,197.55,395.1
5896,2862,823,1,235.27,235.27
5897,2862,822,1,235.68,235.68
5898,2862,824,2,175.76,351.52
5899,2863,90,3,88.08,264.24
5900,2863,89,1,390.22,390.22
5901,2864,155,1,224.21,224.21
5902,2865,836,1,46.52,46.52
5903,2866,888,1,407.48,407.48
5904,2866,889,1,93.72,93.72
5905,2866,886,2,181.12,362.24
5906,2867,123,1,67.15,67.15
5907,2868,413,1,85.59,85.59
5908,2868,412,1,130.07,130.07
5909,2869,343,2,126.85,253.7
5910,2869,345,1,154.26,154.26
5911,2870,909,2,263.28,526.56
5912,2871,11,1,309.63,309.63
5913,2871,10,1,199.96,199.96
5914,2872,635,1,44.6,44.6
5915,2872,634,1,33.76,33.76
5916,2873,187,2,111.92,223.84
5917,2874,698,2,384.89,769.78
5918,2874,696,3,271.89,815.67
5919,2874,697,1,89.58,89.58
5920,2875,130,2,191.13,382.26
5921,2875,129,1,318.78,318.78
5922,2876,798,2,68.78,137.56
5923,2876,796,1,81.74,81.74
5924,2876,799,1,121.08,121.08
5925,2877,539,3,291.38,874.14
5926,2877,541,1,171.0,171.0
5927,2878,889,1,93.72,93.72
5928,2878,887,2,227.71,455.42
5929,2879,160,2,51.25,102.5
5930,2879,157,1,47.16,47.16
5931,2880,318,1,316.44,316.44
5932,2880,317,2,227.15,454.3
5933,2881,422,1,61.14,61.14
5934,2881,424,1,225.14,225.14
5935,2881,423,1,328.13,328.13
5936,2881,425,1,109.48,109.48
5937,2882,186,2,54.5,109.0
5938,2882,185,3,99.42,298.26
5939,2883,163,3,325.54,976.62
5940,2883,166,1,68.12,68.12
5941,2883,162,2,126.83,253.66
5942,2883,164,1,250.1,250.1
5943,2884,159,1,133.67,133.67
5944,2885,348,1,70.44,70.44
5945,2886,439,1,121.62,121.62
5946,2886,443,1,161.44,161.44
5947,2886,444,2,166.98,333.96
5948,2887,205,1,284.38,284.38
5949,2887,208,3,41.46,124.38
5950,2887,207,1,85.74,85.74
5951,2888,49,1,114.57,114.57
5952,2888,47,2,144.62,289.24
5953,2889,124,2,55.5,111.0
5954,2889,121,1,68.06,68.06
5955,2890,317,1,227.15,227.15
5956,2890,316,1,360.72,360.72
5957,2890,315,1,57.91,57.91
5958,2891,495,1,167.83,167.83
5959,2891,494,1,269.46,269.46
5960,2892,617,1,69.96,69.96
5961,2892,618,1,71.97,71.97
5962,2893,392,1,69.99,69.99
5963,2893,388,2,68.71,137.42
5964,2894,357,2,231.23,462.46
5965,2895,796,1,81.74,81.74
5966,2895,797,1,90.2,90.2
5967,2896,560,2,188.98,377.96
5968,2896,558,1,103.39,103.39
5969,2896,559,1,261.72,261.72
5970,2897,257,1,155.76,155.76
5971,2897,258,1,204.63,204.63
5972,2897,259,3,232.16,696.48
5973,2898,299,1,158.61,158.61
5974,2898,300,1,165.37,165.37
5975,2898,298,2,218.25,436.5
5976,2899,199,2,178.77,357.54
5977,2899,200,2,300.13,600.26
5978,2900,704,1,96.6,96.6
5979,2901,748,1,98.56,98.56
5980,2901,750,2,135.65,271.3
5981,2902,716,1,138.42,138.42
5982,2902,715,1,204.46,204.46
5983,2902,718,1,120.94,120.94
5984,2903,618,1,71.97,71.97
5985,2903,616,1,56.77,56.77
5986,2903,619,3,126.63,379.89
5987,2904,513,1,89.69,89.69
5988,2904,514,2,42.45,84.9
5989,2905,418,1,55.83,55.83
5990,2905,419,1,83.65,83.65
5991,2905,421,1,135.34,135.34
5992,2905,420,2,52.12,104.24
5993,2906,552,3,51.22,153.66
5994,2907,572,1,218.69,218.69
5995,2907,570,3,310.29,930.87
5996,2908,459,1,224.56,224.56
5997,2908,460,1,50.7,50.7
5998,2908,458,3,73.31,219.93
5999,2909,236,1,93.3,93.3
6000,2909,237,1,244.18,244.18
6001,2910,363,2,60.73,121.46
6002,2910,365,1,141.15,141.15
6003,2911,344,1,116.64,116.64
6004,2911,345,1,154.26,154.26
6005,2911,343,1,126.85,126.85
6006,2912,347,2,117.02,234.04
6007,2912,348,1,70.44,70.44
6008,2913,114,1,290.96,290.96
6009,2914,300,1,165.37,165.37
6010,2914,298,1,218.25,218.25
6011,2914,299,1,158.61,158.61
